TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"6974023","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Lightly Played","17.15","","17.1500","17.1500","","0","",""
"6974024","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Moderately Played","","","","","","0","",""
"6974025","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Heavily Played","","","","","","0","",""
"6974026","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Damaged","","","","","","0","",""
"6974027","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Near Mint Foil","22.38","","21.9500","20.9600","","0","",""
"6974028","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Lightly Played Foil","23.77","","24.1900","24.1900","","0","",""
"6974029","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Moderately Played Foil","21.30","","","","","0","",""
"6974030","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Heavily Played Foil","","","","","","0","",""
"6974031","Magic","Secret Lair Drop Series","Counterbalance","","1220","R","Damaged Foil","","","","","","0","",""
"5357430","Magic","Secret Lair Drop Series","Counterflux","","482","R","Near Mint","4.92","6.85","2.4600","1.1900","","0","",""
"5357431","Magic","Secret Lair Drop Series","Counterflux","","482","R","Lightly Played","0.94","","2.2400","0.9700","","0","",""
"5357432","Magic","Secret Lair Drop Series","Counterflux","","482","R","Moderately Played","","","4.7100","3.4400","","0","",""
"5357433","Magic","Secret Lair Drop Series","Counterflux","","482","R","Heavily Played","","","","","","0","",""
"5357434","Magic","Secret Lair Drop Series","Counterflux","","482","R","Damaged","","","","","","0","",""
"5357435","Magic","Secret Lair Drop Series","Counterflux","","482","R","Near Mint Foil","1.65","8.52","2.2800","1.0000","","0","",""
"5357436","Magic","Secret Lair Drop Series","Counterflux","","482","R","Lightly Played Foil","1.76","","2.4200","1.1500","","0","",""
"5357437","Magic","Secret Lair Drop Series","Counterflux","","482","R","Moderately Played Foil","2.29","9.77","9.7700","9.7700","","0","",""
"5357438","Magic","Secret Lair Drop Series","Counterflux","","482","R","Heavily Played Foil","","","","","","0","",""
"5357439","Magic","Secret Lair Drop Series","Counterflux","","482","R","Damaged Foil","","","","","","0","",""
"8294040","Magic","Secret Lair Drop Series","Counterspell (0002)","","2","P","Near Mint Foil","111.54","","100.4700","99.4800","","0","",""
"8294041","Magic","Secret Lair Drop Series","Counterspell (0002)","","2","P","Lightly Played Foil","70.56","","93.0500","90.5600","","0","",""
"8294042","Magic","Secret Lair Drop Series","Counterspell (0002)","","2","P","Moderately Played Foil","","","","","","0","",""
"8294043","Magic","Secret Lair Drop Series","Counterspell (0002)","","2","P","Heavily Played Foil","","","","","","0","",""
"8294044","Magic","Secret Lair Drop Series","Counterspell (0002)","","2","P","Damaged Foil","49.99","","","","","0","",""
"5039826","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Near Mint","2.50","3.70","2.9900","1.7200","","0","",""
"5039827","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Lightly Played","2.46","","3.6800","2.4100","","0","",""
"5039828","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Moderately Played","","","12.2300","9.9900","","0","",""
"5039829","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Heavily Played","","","13.7800","11.5400","","0","",""
"5039830","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Damaged","","","","","","0","",""
"5039831","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Near Mint Foil","3.18","3.36","3.7700","2.5000","","0","",""
"5039832","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Lightly Played Foil","2.46","4.32","3.2700","2.0000","","0","",""
"5039833","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Moderately Played Foil","2.40","","3.6600","2.3900","","0","",""
"5039834","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Heavily Played Foil","","","13.7500","11.5100","","0","",""
"5039835","Magic","Secret Lair Drop Series","Counterspell (175)","","175","C","Damaged Foil","","","","","","0","",""
"5357023","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Near Mint","16.38","","13.4800","13.4800","","0","",""
"5357024","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Lightly Played","14.97","","11.9300","10.6600","","0","",""
"5357025","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Moderately Played","","","","","","0","",""
"5357026","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Heavily Played","","","","","","0","",""
"5357027","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Damaged","","","","","","0","",""
"5357028","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Near Mint Foil","16.47","16.00","13.7500","13.7500","","0","",""
"5357029","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Lightly Played Foil","16.04","15.95","13.1500","11.6500","","0","",""
"5357030","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Moderately Played Foil","14.39","","","","","0","",""
"5357031","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Heavily Played Foil","","","","","","0","",""
"5357032","Magic","Secret Lair Drop Series","Counterspell (331)","","331","R","Damaged Foil","","","","","","0","",""
"7488693","Magic","Secret Lair Drop Series","Counterspell (SL PLAYTEST)","","","P","Near Mint","","","800.0000","800.0000","","0","",""
"7488694","Magic","Secret Lair Drop Series","Counterspell (SL PLAYTEST)","","","P","Lightly Played","","","","","","0","",""
"7488695","Magic","Secret Lair Drop Series","Counterspell (SL PLAYTEST)","","","P","Moderately Played","","","","","","0","",""
"7488696","Magic","Secret Lair Drop Series","Counterspell (SL PLAYTEST)","","","P","Heavily Played","","","","","","0","",""
"7488697","Magic","Secret Lair Drop Series","Counterspell (SL PLAYTEST)","","","P","Damaged","","","","","","0","",""
"7353445","Magic","Secret Lair Drop Series","Court of Grace","","1338","R","Near Mint Foil","20.70","9999.00","17.0000","16.0100","","0","",""
"7353446","Magic","Secret Lair Drop Series","Court of Grace","","1338","R","Lightly Played Foil","15.11","","21.3500","19.8500","","0","",""
"7353447","Magic","Secret Lair Drop Series","Court of Grace","","1338","R","Moderately Played Foil","15.70","","","","","0","",""
"7353448","Magic","Secret Lair Drop Series","Court of Grace","","1338","R","Heavily Played Foil","","","","","","0","",""
"7353449","Magic","Secret Lair Drop Series","Court of Grace","","1338","R","Damaged Foil","","","","","","0","",""
"7802371","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Near Mint","3.46","3.54","4.0700","2.5700","","0","",""
"7802372","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Lightly Played","2.72","","5.2600","3.9900","","0","",""
"7802373","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Moderately Played","3.71","","","","","0","",""
"7802374","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Heavily Played","","","","","","0","",""
"7802375","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Damaged","","","","","","0","",""
"7803073","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Near Mint Foil","4.69","5.00","4.7700","3.5000","","0","",""
"7803074","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Lightly Played Foil","3.07","","5.8500","4.3600","","0","",""
"7803075","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Moderately Played Foil","2.34","","","","","0","",""
"7803076","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Heavily Played Foil","","","","","","0","",""
"7803077","Magic","Secret Lair Drop Series","Coveted Jewel","","799","R","Damaged Foil","","","","","","0","",""
"8084948","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Near Mint","11.16","","11.1500","11.1500","","0","",""
"8084949","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Lightly Played","6.80","","11.1300","11.1300","","0","",""
"8084950","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Moderately Played","","","","","","0","",""
"8084951","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Heavily Played","","","","","","0","",""
"8084952","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Damaged","","","","","","0","",""
"8084953","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Near Mint Foil","12.78","","12.7800","11.5100","","0","",""
"8084954","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Lightly Played Foil","13.17","","12.7500","12.7500","","0","",""
"8084955","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Moderately Played Foil","","","12.0000","12.0000","","0","",""
"8084956","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Heavily Played Foil","","","","","","0","",""
"8084957","Magic","Secret Lair Drop Series","Cow-tapult - Goblin Bombardment","","825","R","Damaged Foil","","","10.9400","9.4700","","0","",""
"5725379","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Near Mint","18.53","19.25","18.9300","18.9300","","0","",""
"5725380","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Lightly Played","16.69","","18.4600","18.4600","","0","",""
"5725381","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Moderately Played","","","","","","0","",""
"5725382","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Heavily Played","","","","","","0","",""
"5725383","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Damaged","","","","","","0","",""
"5725384","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Near Mint Foil","17.87","17.53","17.4900","17.4900","","0","",""
"5725385","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Lightly Played Foil","16.57","19.94","19.5100","18.5100","","0","",""
"5725386","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Moderately Played Foil","13.22","","","","","0","",""
"5725387","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Heavily Played Foil","","","","","","0","",""
"5725388","Magic","Secret Lair Drop Series","Crack the Vault - Grim Tutor","","444","M","Damaged Foil","","","","","","0","",""
"5282618","Magic","Secret Lair Drop Series","Crash Through","","591","R","Near Mint","5.04","5.50","4.7700","3.5000","","0","",""
"5282619","Magic","Secret Lair Drop Series","Crash Through","","591","R","Lightly Played","3.29","","4.5600","3.2900","","0","",""
"5282620","Magic","Secret Lair Drop Series","Crash Through","","591","R","Moderately Played","","","12.2300","9.9900","","0","",""
"5282621","Magic","Secret Lair Drop Series","Crash Through","","591","R","Heavily Played","2.29","","6.4800","1.4900","","0","",""
"5282622","Magic","Secret Lair Drop Series","Crash Through","","591","R","Damaged","2.13","","3.0100","1.7400","","0","",""
"5162217","Magic","Secret Lair Drop Series","Crash Through","","591","R","Near Mint Foil","5.85","6.72","5.8200","4.5500","","0","",""
"5162218","Magic","Secret Lair Drop Series","Crash Through","","591","R","Lightly Played Foil","4.90","4.90","6.1300","4.8600","","0","",""
"5162219","Magic","Secret Lair Drop Series","Crash Through","","591","R","Moderately Played Foil","3.47","","11.7200","11.7200","","0","",""
"5162220","Magic","Secret Lair Drop Series","Crash Through","","591","R","Heavily Played Foil","4.49","","14.8900","12.6500","","0","",""
"5162221","Magic","Secret Lair Drop Series","Crash Through","","591","R","Damaged Foil","1.20","","4.5900","3.3200","","0","",""
"5293875","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Near Mint","27.97","27.95","27.9500","27.9500","0","0","27.7500",""
"5293876","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Lightly Played","22.08","","28.9800","26.9900","","0","",""
"5293877","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Moderately Played","24.21","","30.7400","28.2500","","0","",""
"5293878","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Heavily Played","","","71.8200","69.5800","","0","",""
"5293879","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Damaged","","","","","","0","",""
"5293880","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Near Mint Foil","29.68","31.95","30.9000","30.9000","","0","",""
"5293881","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Lightly Played Foil","27.86","33.21","31.5500","31.5500","","0","",""
"5293882","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Moderately Played Foil","25.14","","26.5600","26.5600","","0","",""
"5293883","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Heavily Played Foil","","","74.6900","72.4500","","0","",""
"5293884","Magic","Secret Lair Drop Series","Craterhoof Behemoth (375)","","375","M","Damaged Foil","23.00","","","","","0","",""
"5293865","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Near Mint","26.61","26.66","27.5400","27.5400","","0","",""
"5293866","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Lightly Played","24.83","","28.0900","26.5900","","0","",""
"5293867","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Moderately Played","22.38","","34.2600","31.7700","","0","",""
"5293868","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Heavily Played","","","87.7700","85.5300","","0","",""
"5293869","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Damaged","","","","","","0","",""
"5293870","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Near Mint Foil","27.13","27.49","28.0000","28.0000","","0","",""
"5293871","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Lightly Played Foil","26.24","29.97","31.1200","29.9700","","0","",""
"5293872","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Moderately Played Foil","23.96","","26.6600","26.6600","","0","",""
"5293873","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Heavily Played Foil","","","67.4600","65.2200","","0","",""
"5293874","Magic","Secret Lair Drop Series","Craterhoof Behemoth (376)","","376","M","Damaged Foil","","","26.9800","24.9900","","0","",""
